,headline,word_count,pub_date,print_section,print_page,section,news_desk,year,is_trump,is_biden,is_coronavirus,is_covid,is_obama,is_clinton,is_iraq,is_afghanistan,is_china,is_iran,is_test
52379,Durham Surprises Even Allies With Statement on F.B.I.’s Trump Case.,1667,2019-12-23T08:00:08+0000,A,1,U.S.,Washington,2019,True,False,False,False,False,False,False,False,False,False,False
52430,"Fresh Evidence in Hand, Schumer Demands More Emails and Documents.",1417,2019-12-23T15:45:52+0000,A,1,U.S.,Washington,2019,False,False,False,False,False,False,False,False,False,False,False
52499,House Democrats Demand Answers as Migrant Deaths Continue to Rise.,764,2019-12-23T21:30:26+0000,A,10,U.S.,Washington,2019,False,False,False,False,False,False,False,False,False,False,False
52698,"For Trump Organization, Office Skyscrapers Make Up for Lagging Hotels.",1908,2019-12-25T20:31:29+0000,A,1,U.S.,Washington,2019,True,False,False,False,False,False,False,False,False,False,True
52730,A Barrier to Trump’s Border Wall: Landowners in Texas.,1720,2019-12-26T10:00:20+0000,A,1,U.S.,Washington,2019,True,False,False,False,False,False,False,False,False,False,False
52885,Congress Wants to Force Trump’s Hand on Human Rights in China and Beyond.,1454,2019-12-27T18:30:11+0000,A,1,U.S.,Washington,2019,True,False,False,False,False,False,False,False,True,False,False
52894,Inside America’s War Court: Clothing and Culture at Guantánamo Bay.,1708,2019-12-27T19:37:23+0000,A,1,U.S.,Washington,2019,False,False,False,False,False,False,False,False,False,False,False
52927,"Russia Deploys Hypersonic Weapon, Potentially Renewing Arms Race.",1260,2019-12-28T00:06:10+0000,A,8,U.S.,Washington,2019,False,False,False,False,False,False,False,False,False,False,False
52954,"Detained for a Year, American Languishes in Russian Prison.",750,2019-12-28T13:33:31+0000,A,4,U.S.,Washington,2019,False,False,False,False,False,False,False,False,False,False,True
53028,Behind the Ukraine Aid Freeze: 84 Days of Conflict and Confusion.,4137,2019-12-29T20:38:33+0000,A,1,U.S.,Washington,2019,False,False,False,False,False,False,False,False,False,False,False
53107,U.S. Intelligence Agencies Prepare to Pull Back Officers From Africa.,1083,2019-12-30T18:35:43+0000,A,8,U.S.,Washington,2019,False,False,False,False,False,False,False,False,False,False,False
53146,Pompeo to Meet With Ukraine’s Zelensky in Kyiv.,880,2019-12-31T00:10:35+0000,A,9,U.S.,Washington,2019,False,False,False,False,False,False,False,False,False,False,False
53242,Trump Warns Iran as Risk of Wider Armed Conflict Grows.,1807,2019-12-31T20:30:09+0000,A,9,U.S.,Washington,2019,True,False,False,False,False,False,False,False,False,True,False
2,"Warren Wells, Star Receiver With a Derailed Career, Dies at 76.",701,2019-01-01T00:08:04+0000,B,10,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
67,"Norman Gimbel, 91, Grammy and Oscar-Winning Lyricist, Is Dead.",781,2019-01-01T19:27:15+0000,B,10,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
78,"Judith Rich Harris, 80, Dies; Author Played Down the Role of Parents.",1252,2019-01-01T23:43:08+0000,B,10,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
191,"Bob Einstein, 76, a.k.a. Super Dave Osborne and Larry David Pal, Dies.",910,2019-01-02T21:44:54+0000,B,10,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,True
212,"Daryl Dragon, of the Captain and Tennille Pop Duo, Dies at 76.",660,2019-01-03T00:10:00+0000,B,10,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
438,"Ringo Lam, Director of Hong Kong Classic ‘City on Fire,’ Dies at 63.",831,2019-01-04T10:10:14+0000,D,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
525,"Christine McGuire, Eldest of the Singing Sisters, Is Dead at 92.",654,2019-01-04T20:38:43+0000,B,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,True
533,"Honey Lantree, 75, Rarity as a Female ’60s Rock Drummer, Is Dead.",714,2019-01-04T21:37:44+0000,B,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
537,"Dean Ford, Singer on Marmalade’s ‘Reflections,’ Is Dead at 72.",664,2019-01-04T22:14:57+0000,B,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
623,"Harold Brown, Defense Secretary in Carter Administration, Dies at 91.",1311,2019-01-05T19:26:01+0000,D,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,True
1003,"Bernice Sandler, ‘Godmother of Title IX,’ Dies at 90.",1273,2019-01-08T22:41:48+0000,B,10,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
1495,"Luis Garden Acosta, Resuscitator of a Brooklyn Neighborhood, Dies at 73.",1182,2019-01-11T17:27:05+0000,B,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
1555,"Joseph Jarman, 81, Dies; Mainstay of the Art Ensemble of Chicago.",1099,2019-01-11T22:32:12+0000,D,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
1640,"Patricia Wald, First Woman to Preside Over D.C. Appeals Court, Dies at 90.",1545,2019-01-12T19:53:50+0000,B,6,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
1950,Carol Channing Dies at 97; a Larger-Than-Life Broadway Star.,2385,2019-01-15T12:40:39+0000,A,1,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
2559,"Dr. John Mendelsohn, 82, Researcher Who Led Top Cancer Center, Dies.",1019,2019-01-18T16:40:54+0000,B,5,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
2710,"Nathan Glazer, Urban Sociologist and Outspoken Intellectual, Dies at 95.",1511,2019-01-19T21:26:22+0000,B,6,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
3380,"Fred Thompson, Who Championed Women in Track, Dies at 85.",1264,2019-01-24T18:05:44+0000,D,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
5115,"Ron Joyce, Force Behind Tim Hortons Doughnut Shops, Dies at 88.",946,2019-02-06T18:24:13+0000,D,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
5289,"John Mason, Who Expanded Ceramics’ Boundaries, Dies at 91.",975,2019-02-07T16:22:11+0000,D,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
5337,"Frank Robinson, Hall of Fame Slugger and First Black Manager, Dies at 83.",1747,2019-02-07T20:03:47+0000,A,1,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
5402,"John Dingell Jr., a House ‘Bull’ Who Served the Longest, Is Dead at 92.",2031,2019-02-08T02:31:48+0000,D,8,U.S.,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
5478,"Albert Finney, 82, ‘Angry Young Man’ Who Became a Hollywood Star, Is Dead.",1682,2019-02-08T14:51:04+0000,D,6,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
5509,"Barbra Siperstein, Crusader for Transgender Rights, Dies at 76.",803,2019-02-08T17:47:06+0000,D,6,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
5543,"Nehanda Abiodun, 68, Black Revolutionary Who Fled to Cuba, Dies.",980,2019-02-08T20:28:00+0000,D,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
5651,"Walter H. Munk, Scientist-Explorer Who Illuminated the Deep, Dies at 101.",1246,2019-02-09T22:35:44+0000,D,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,True
5654,"Robert Ryman, Minimalist Painter Who Made the Most of White, Dies at 88.",1456,2019-02-09T23:33:17+0000,D,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
5704,"Joe Sirola, Actor Who Found Riches in Commercials, Dies at 89.",992,2019-02-10T19:55:28+0000,D,6,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
5710,"Ron Hutchinson, Restorer of Early Sound Films, Is Dead at 67.",945,2019-02-10T20:59:44+0000,D,6,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
6234,"Walter B. Jones, 76, Dies; Republican Turned Against Iraq War.",1245,2019-02-13T22:08:29+0000,D,7,Obituaries,Obits,2019,False,False,False,False,False,False,True,False,False,False,False
6627,"Tom Cade, a Savior of the Peregrine Falcon, Dies at 91.",792,2019-02-15T18:26:56+0000,D,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,True
6661,"Jack Taylor, Scourge of the Wrecking Ball in Manhattan, Dies at 93.",587,2019-02-15T21:05:01+0000,D,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
6674,"Luis M. Neco, 87, Dies; Barrier-Breaking Puerto Rican Police Official.",805,2019-02-15T23:10:50+0000,D,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
6770,"Patrick Caddell, Self-Taught Pollster Who Helped Carter to White House, Dies at 68.",1016,2019-02-16T20:38:46+0000,B,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
6772,"Lee Radziwill, Ex-Princess and Sister of Jacqueline Kennedy Onassis, Dies at 85.",1899,2019-02-16T21:22:59+0000,B,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
7025,"Karl Lagerfeld, Designer Who Defined Luxury Fashion, Is Dead.",2160,2019-02-19T12:05:18+0000,A,1,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,True
7092,Don Newcombe Dies at 92; Dodger Pitcher Helped Break Racial Barrier.,1074,2019-02-19T21:01:02+0000,B,10,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
7651,"W.E.B. Griffin, 89, Dies; a Best-Selling Novelist Dozens of Times.",912,2019-02-22T19:39:22+0000,B,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
7653,"Ken Nordine, Surreal Poet With a Jazz Beat, Is Dead at 98.",1163,2019-02-22T19:47:49+0000,B,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,True
7724,"Marella Agnelli, Society’s ‘Last Swan’ and a Passionate Gardener, Is Dead at 91.",1166,2019-02-23T12:21:38+0000,D,6,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,True
7753,"Stanley Donen, ‘Master of the Musical’ Who Directed ‘Singin’ in the Rain,’ Dies at 94.",1770,2019-02-23T19:09:02+0000,D,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
7823,"Donald Keene, Famed Translator of Japanese Literature, Dies at 96.",1036,2019-02-24T18:27:52+0000,D,6,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
7837,"Hilde Zadek, Mainstay of the Vienna State Opera, Dies at 101.",1133,2019-02-24T20:37:57+0000,D,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
7975,"Dominick Argento, ‘Traditionalist’ Composer of Operas, Dies at 91.",1036,2019-02-25T19:37:40+0000,B,10,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
8006,"Bill Jenkins, Who Tried to Halt Tuskegee Syphilis Study, Dies at 73.",1169,2019-02-25T22:52:24+0000,B,10,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
8298,"Dorothy Masuka, South African Singer and Activist, Dies at 83.",972,2019-02-27T17:21:58+0000,D,9,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
8337,"Richard Gardner, Cold War Envoy to an Italy in Strife, Dies at 91.",925,2019-02-27T20:59:31+0000,D,6,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
8738,"Li Xueqin, Key Historian in China’s Embrace of Antiquity, Dies at 85.",1185,2019-03-01T18:03:07+0000,D,6,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,True,False,False
8896,"Kevin Roche, Architect Who Melded Bold With Elegant, Dies at 96.",2608,2019-03-03T00:57:19+0000,D,7,Arts,Obits,2019,False,False,False,False,False,False,False,False,False,False,True
8939,"Ogden R. Reid, 93, Herald Tribune Editor and Congressman, Dies.",1053,2019-03-03T16:37:38+0000,D,9,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,True
9633,"Jerry Merryman, Co-Inventor of the Pocket Calculator, Dies at 86.",898,2019-03-07T20:21:45+0000,D,6,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
9802,"Carmine Persico, Colombo Crime Family Boss, Is Dead at 85.",3546,2019-03-08T16:59:16+0000,A,1,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
9821,"Dan Jenkins, 90, Chronicler of Sports in Raucous Prose, Dies.",1428,2019-03-08T18:14:56+0000,D,6,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
9873,"Jan-Michael Vincent, Troubled Star of ‘Airwolf,’ Dies at 73.",627,2019-03-09T00:09:55+0000,D,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
9875,"Sidney Sheinberg, a Force Behind Universal and Spielberg, Is Dead at 84.",1273,2019-03-09T00:18:28+0000,D,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
12122,"Rafi Eitan, 92, Israeli Spymaster Who Caught Eichmann, Is Dead.",1396,2019-03-24T01:47:27+0000,D,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
12176,"Godfried Danneels, Liberal Cardinal Tainted by Sex Scandal, Dies at 85.",846,2019-03-24T18:00:14+0000,D,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,True
12179,"Alessandro Mendini, Designer Known for Splash, Is Dead at 87.",924,2019-03-24T18:52:06+0000,D,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,True
12691,"Ranking Roger, a Star of the Ska Revival, Is Dead at 56.",798,2019-03-27T22:58:34+0000,B,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
12703,"Fred Malek, 82, Republican Fund-Raiser and Presidential Adviser, Dies.",1095,2019-03-28T00:13:27+0000,B,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
12898,"Michel Bacos, Hero Pilot of Jet Hijacked to Entebbe, Dies at 94.",968,2019-03-28T21:22:35+0000,B,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
12994,Agnès Varda Is Dead at 90; Influential French New Wave Filmmaker.,1571,2019-03-29T11:26:34+0000,B,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
13112,"Tejshree Thapa, Defender of Human Rights in South Asia, Dies at 52.",1007,2019-03-30T00:12:05+0000,D,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
13244,"David White, Hitmaker With Danny and the Juniors, Dies at 79.",921,2019-03-31T15:36:02+0000,D,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
13256,"Kenneth Gibson, 86, Dies; Newark Mayor Broke Race Barrier in Northeast.",1274,2019-03-31T18:06:13+0000,D,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
13979,"Ralph Metzner, LSD and Consciousness Researcher, Dies at 82.",1258,2019-04-04T22:17:43+0000,D,8,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
14131,"Sydel Silverman, 85, Dies; Defended Anthropology in Academia.",793,2019-04-05T16:16:31+0000,D,7,Obituaries,Obits,2019,False,False,False,False,False,False,False,False,False,False,False
