wiki_id,name,description,gender,country,occupation,birth_year,death_year,cause_of_death,age,death_century,death_decade,is_test
Q1379848,Alberico da Barbiano,first of the Italian condottieri,Male,,condottiero,1349,1409.0,,60.0,1400,140.0,False
Q1379932,"Gilbert, Count of Montpensier",Count of Clermont-en-Auvergne and Montpensier and Dauphin d'Auvergne,Male,France,military personnel,1443,1496.0,natural causes,53.0,1400,149.0,False
Q1380238,"Hugh d'Avranches, 1st Earl of Chester",English noble,Male,France,,1047,1101.0,,54.0,1100,110.0,False
Q1380805,"Odo, Count of Toulouse",French noble,Male,,sovereign,900,918.0,,18.0,900,91.0,False
Q1380850,Raoul de Soissons,Crusader and trouvère,Male,France,artist,1210,1270.0,,60.0,1200,127.0,True
Q1380966,Richard Fitz Gilbert de Clare,Norman nobleman,Male,,marcher lord,1094,1136.0,,42.0,1100,113.0,False
Q1381003,Rhys ap Tewdwr,Welsh prince,Male,Wales,monarch,997,1093.0,,96.0,1000,109.0,False
Q1381324,"Hubert de Burgh, 1st Earl of Kent","Chief Justiciar of England, Regent of England, Earl of Kent",Male,United Kingdom of Great Britain and Ireland,politician,1160,1243.0,,83.0,1200,124.0,False
Q1381638,Minamoto no Tameyoshi,Japanese samurai,Male,Japan,military personnel,1096,1156.0,capital punishment,60.0,1100,115.0,False
Q1382142,García II Sánchez of Gascony,Duke of Gascony,Male,,sovereign,850,920.0,,70.0,900,92.0,False
Q1382635,Ralph de Gael,Earl of East Anglia,Male,,military personnel,1040,1096.0,,56.0,1000,109.0,False
Q1382696,John of Seville,Spanish translator,Male,Spain; Kingdom of Castile,translator,1100,1180.0,,80.0,1100,118.0,False
Q1383083,William de Tracy,English feudal baron and assassin of Thomas Becket,Male,United Kingdom,military personnel,1101,1189.0,,88.0,1100,118.0,True
Q1383191,Petrus Aureolus,French philosopher,Male,Gourdon,artist,1280,1322.0,,42.0,1300,132.0,False
Q1383306,Remigius of Auxerre,French philosopher and theologian,Male,France,artist,841,908.0,,67.0,900,90.0,False
Q1383356,Joseph Volotsky,Russian saint,Male,Grand Duchy of Moscow,artist,1440,1515.0,,75.0,1500,151.0,False
Q1383414,Thomas of Frignano,Italian Roman Catholic friar and cardinal,Male,,religious figure,1305,1381.0,,76.0,1300,138.0,False
Q1383483,Trophimus of Arles,Gallo-Roman saint and bishop,Male,France,religious figure,201,300.0,,99.0,300,30.0,False
Q1383532,Rainerius,Italian saint,Male,,religious figure,1118,1161.0,,43.0,1100,116.0,False
Q1383938,Shem-Tov ibn Falaquera,Spanish philosopher,Male,Spain,artist,1225,1290.0,,65.0,1200,129.0,False
Q1384129,"Charles II, Count of Alençon",French noble,Male,France,military personnel,1297,1346.0,,49.0,1300,134.0,False
Q1384333,Heinrich III.,"Stammhalter der Grafen von Ortenburg, Graf von Ortenburg",Male,,,1300,1345.0,,45.0,1300,134.0,False
Q1384723,Juan Carvajal,Catholic cardinal,Male,Spain,politician,1400,1469.0,,69.0,1400,146.0,False
Q1384827,Julianus ben Sabar,вождь восставших самаритян и иудеев в 529 году,Male,,military personnel,500,529.0,,29.0,500,52.0,False
Q1384857,Landelin,French saint,Male,,religious servant,625,686.0,,61.0,600,68.0,False
Q1384994,Władysław Odonic,Duke of Greater Poland,Male,Poland,aristocrat,1190,1239.0,,49.0,1200,123.0,False
Q1385227,Ursmar,Frankish bishop and saint,Male,,religious figure,644,713.0,,69.0,700,71.0,False
Q1385235,Giambattista Orsini,Italian cardinal,Male,,politician,1450,1502.0,homicide,52.0,1500,150.0,False
Q1385312,Reginald Fitzurse,English knight,Male,Kingdom of England,knight,1145,1173.0,,28.0,1100,117.0,True
Q1385641,"Hugh V, Count of Maine",French noble,Male,,aristocrat,1062,1097.0,,35.0,1000,109.0,False
Q1385783,Henry II of Namur,French noble,Male,,sovereign,1206,1229.0,,23.0,1200,122.0,False
Q1385797,"Philip II, Marquis of Namur",Marquis of Namur,Male,,sovereign,1195,1226.0,,31.0,1200,122.0,False
Q1385832,Alexander of Telese,chronicler,Male,,researcher,1100,1143.0,,43.0,1100,114.0,False
Q1385956,Hugh XI of Lusignan,French noble,Male,France,aristocrat,1221,1250.0,,29.0,1200,125.0,False
Q1385987,"Odo, Count of Nevers",French noble,Male,France,feudatory,1230,1266.0,,36.0,1200,126.0,True
Q1386039,"John II, Count of Harcourt",French aristocrat (1240-1302),Male,Kingdom of France,knight,1240,1302.0,,62.0,1300,130.0,False
Q1386208,Sayyid Ajjal Shams al-Din Omar,Governor of Yunnan (1211-1279),Male,Iran; Yuan dynasty,politician,1211,1279.0,,68.0,1200,127.0,False
Q1386256,Qāḍī Zāda al-Rūmī,Islamic mathematician-astronomer,Male,,researcher,1364,1437.0,,73.0,1400,143.0,False
Q1386401,Otto III,Count of Burgundy,Male,,ruler,1208,1248.0,,40.0,1200,124.0,False
Q1386429,James of Avesnes,French nobleman (1152-1191),Male,France,politician,1152,1191.0,,39.0,1100,119.0,True
Q1386498,"Robert de Beaumont, 1st Earl of Leicester",Norman nobleman,Male,Kingdom of England,military personnel,1040,1118.0,,78.0,1100,111.0,False
Q1386763,Hugh III of Lusignan,senyor de Lusignan,Male,France,,1000,1012.0,,12.0,1000,101.0,False
Q1387135,Strato II and III,indo-Greek king,Male,,politician,-100,-60.0,,40.0,-100,-6.0,False
Q1387170,Lysias Anicetus,indo-Greek king,Male,,politician,-200,-160.0,,40.0,-200,-16.0,False
Q1387211,Gerard Grenier,crusader,Male,,crusader,1110,1200.0,,90.0,1200,120.0,True
Q1387461,Theophilos,indo-Greek king,Male,,politician,-200,-160.0,,40.0,-200,-16.0,False
Q1387557,Sven Sture,militair,Male,,military personnel,1400,1424.0,,24.0,1400,142.0,True
Q1388132,"Ralph I, Lord of Coucy",French Crusader,Male,France,lord,1134,1191.0,,57.0,1100,119.0,False
Q1388172,Manfred of Athens,14th century duke of Athens,Male,,,1306,1317.0,accident,11.0,1300,131.0,False
Q1388231,Marianus Scotus,Irish monk and chronicler,Male,Ireland,researcher,1028,1082.0,,54.0,1000,108.0,False
Q1388825,Reginald of Sidon,Crusader noble,Male,,feudatory,1130,1202.0,,72.0,1200,120.0,False
Q1388854,"Robert III, Count of Dreux","French Nobleman, count of Dreux from 1218 to 1234",Male,France,aristocrat,1185,1234.0,,49.0,1200,123.0,False
Q1388916,Walter III of Châtillon,French nobleman,Male,France,aristocrat,1166,1219.0,,53.0,1200,121.0,False
Q1388943,Guillaume I Filastre,bishop of Verdun,Male,France,religious figure,1400,1473.0,,73.0,1400,147.0,False
Q1389326,Giovanni di Balduccio,Italian artist (1300-1349),Male,,artist,1300,1349.0,,49.0,1300,134.0,False
Q1389329,Odo of Châteauroux,Catholic cardinal,Male,France,religious figure,1190,1273.0,,83.0,1200,127.0,True
Q1389348,Bertrand VI de La Tour d'Auvergne,"comte d'Auvergne, de Boulogne",Male,France,,1417,1497.0,,80.0,1400,149.0,False
Q1389408,"John III, Count of Auvergne",Count of Auvergne,Male,,,1467,1501.0,,34.0,1500,150.0,False
Q1389516,Bertrand V de La Tour,- 20 Mar 1461 (or 27th),Male,France,,1400,1461.0,,61.0,1400,146.0,False
Q1389747,René de Prie,Roman Catholic cardinal,Male,France,religious figure,1451,1519.0,,68.0,1500,151.0,False
Q1390332,Otto Schauenburg,German provost,Male,Germany,provost,1395,1466.0,,71.0,1400,146.0,False
Q1390909,Humbert II of Viennois,Dauphin de Viennois,Male,France,religious figure,1312,1355.0,,43.0,1300,135.0,False
Q1391172,Ghiyath al-Din Tughluq,17th Sultan of the Delhi Sultanate and 1st from the Tughluq dynasty,Male,,sovereign,1250,1325.0,,75.0,1300,132.0,False
Q1391474,Judah ben Samuel of Regensburg,German philosopher,Male,,rabbi; philosopher,1140,1217.0,,77.0,1200,121.0,False
Q1391489,Shimon ben Lakish,Rabbi who lived in the Roman province of Syria Palaestina,Male,,rabbi,200,275.0,,75.0,200,27.0,False
Q1391653,Facino Cane,Italian condottiero,Male,,condottiero,1360,1412.0,,52.0,1400,141.0,False
Q1391780,Jacob of Mies,Czech religion writer and theologist,Male,Czech Republic,artist,1372,1429.0,,57.0,1400,142.0,False
Q1391913,Li Gang,Song dynasty politician (1085-1140),Male,Song dynasty,politician,1085,1140.0,,55.0,1100,114.0,False
Q1392133,Prospero Colonna,Catholic cardinal,Male,,religious figure,1410,1463.0,,53.0,1400,146.0,False
Q1392225,"William, Count of Monte Sant'Angelo",Italo-Norman nobleman,Male,,aristocrat,1060,1100.0,,40.0,1100,110.0,False
Q1392289,"Roger de Beaumont, 2nd Earl of Warwick",English Earl,Male,Kingdom of England,,1102,1153.0,,51.0,1100,115.0,False
Q1392290,Robrecht V van Béthune,Peerage person ID=48863,Male,France,,1150,1191.0,,41.0,1100,119.0,False
Q1392380,Albert of Louvain,Roman Catholic cardinal,Male,Belgium,religious figure,1166,1192.0,homicide,26.0,1100,119.0,False
Q1392417,Manuel Chrysaphes,Byzantine composer,Male,Byzantine Empire,artist,1440,1463.0,,23.0,1400,146.0,True
Q1392586,Kadi Burhan al-Din,Iranian sultan and poet,Male,Eretnids,artist,1345,1398.0,,53.0,1300,139.0,False
Q1392836,Maio I. Orsini,pirata e ammiraglio italiana,Male,,,1200,1238.0,,38.0,1200,123.0,False
Q1392875,Bentivenga da Bentivengi,Catholic cardinal,Male,,religious figure,1230,1289.0,,59.0,1200,128.0,False
Q1392893,Guillem Sagrera,Spanish artist,Male,Kingdom of Majorca,artist,1380,1456.0,,76.0,1400,145.0,False
Q1392926,"John IV, Count of Armagnac",Count of Armagnac,Male,France,feudatory,1396,1450.0,,54.0,1400,145.0,False
Q1393020,Konstantin Mihailović,Serbian writer,Male,Serbia; Ottoman Empire,researcher,1435,1501.0,,66.0,1500,150.0,False
Q1393342,Jean de Venette,French historian,Male,France,researcher,1307,1368.0,,61.0,1300,136.0,False
Q1393409,Alfonso Martínez de Toledo,Spanish poet and writer,Male,Spain,artist,1398,1470.0,,72.0,1400,147.0,False
Q1393417,Ali ibn Sahl Rabban al-Tabari,Persian scholar and physician,Male,Abbasid Caliphate,physician,838,870.0,,32.0,800,87.0,False
Q1393614,劉义欣,,,,,404,439.0,,35.0,400,43.0,False
Q1393857,Lluís Borrassà,Catalan artist (c.1360-1425),Male,Crown of Aragón,artist,1360,1425.0,,65.0,1400,142.0,False
Q1393906,Jacob van Maerlant,13th-century Flemish poet,Male,,artist,1235,1300.0,,65.0,1300,130.0,True
Q1393953,Oliver de Termes,French Christian crusdaer,Male,France,military personnel,1200,1274.0,,74.0,1200,127.0,True
Q1394015,"Roger IV, Count of Foix",Occitan noble,Male,France,aristocrat,1210,1265.0,,55.0,1200,126.0,False
Q1394020,Pieter de Coninck,Flemish revolutionary,Male,France,politician,1300,1333.0,,33.0,1300,133.0,False
Q1394174,Paphnutius of Thebes,Egyptian saint,Male,,religious figure,360,400.0,,40.0,400,40.0,False
Q1394175,William of Poitiers,Norman historian,Male,Normandy,researcher,1020,1090.0,,70.0,1000,109.0,False
Q1394214,Guiniforte Solari,Italian artist (1429-1481),Male,,artist,1429,1481.0,,52.0,1400,148.0,False
Q1394287,Pietro Antonio Solari,Italian artist (1445-1493),Male,,artist,1445,1493.0,,48.0,1400,149.0,False
Q1394358,"William III, Count of Ponthieu",Count of Ponthieu,Male,France,aristocrat,1095,1171.0,,76.0,1100,117.0,False
Q1394431,Matthew of Ajello,Sicilian noble,Male,Kingdom of Sicily,politician,1130,1193.0,,63.0,1100,119.0,False
Q1394448,Louis I,Count of Nevers and Count of Rethel,Male,,aristocrat,1272,1322.0,,50.0,1300,132.0,False
Q1394458,William of Ypres,"Count of Flanders, supporter of King Stephen of England (1104-1164)",Male,Kingdom of England,politician,1104,1164.0,,60.0,1100,116.0,False
Q1394460,Nikolaus Burgmann,German historian,Male,Germany,researcher,1374,1443.0,,69.0,1400,144.0,False
Q1394591,Lazzaro Vasari,Italian painter (1399-1468),Male,,artist,1399,1468.0,,69.0,1400,146.0,False
Q1394847,Giacomo da Lentini,Italian poet,Male,,artist,1210,1260.0,,50.0,1200,126.0,False
Q1394860,Pietro della Vigna,Italian jurist and diplomat (1190-1249),Male,Kingdom of Sicily,artist,1190,1249.0,suicide,59.0,1200,124.0,False
Q1394967,Giovanni Parenti,successor of St. Francis of Assisi,Male,,politician,1200,1250.0,,50.0,1200,125.0,True
Q1394981,Richard of Chichester,"Bishop of Chichester, Saint",Male,United Kingdom of Great Britain and Ireland,religious figure,1197,1253.0,,56.0,1200,125.0,False
Q1395103,Julian of Cuenca,saint,Male,Spain,presbyter,1128,1208.0,,80.0,1200,120.0,True
Q1395109,John II of Chalon-Arlay,French noble,Male,,aristocrat,1312,1362.0,,50.0,1300,136.0,False
Q1395529,Heinrich I. von Montfort,bishop of the roman-catholic church,Male,,religious figure,1250,1272.0,,22.0,1200,127.0,False
Q1395633,John of Burgundy,Count of Charolais and Lord of Bourbon,Male,France,,1231,1267.0,,36.0,1200,126.0,True
Q1395927,Guido II da Polenta,Lord of Ravenna,Male,,artist,1275,1323.0,,48.0,1300,132.0,False
Q1395951,"Henry Percy, 2nd Earl of Northumberland",English nobleman and military commander,Male,Kingdom of England,military personnel,1393,1455.0,,62.0,1400,145.0,False
Q1396340,"William Hastings, 1st Baron Hastings",English nobleman (1431-1483),Male,United Kingdom of Great Britain and Ireland,politician,1431,1483.0,capital punishment,52.0,1400,148.0,False
Q1396397,Saint Oda,Scottish princess,Female,,hermit,680,726.0,,46.0,700,72.0,True
Q1396923,Jovan Kastriot,Albanian nobleman,Male,Albania; Byzantine Empire,military personnel,1400,1437.0,,37.0,1400,143.0,True
Q1397028,Ibn Manzur,Arabic lexicographer,Male,Ayyubid dynasty; Mamluk Sultanate,researcher,1233,1312.0,,79.0,1300,131.0,False
Q1397182,Dong Min,militair,,,military personnel,150,192.0,capital punishment,42.0,100,19.0,False
Q1397317,Johann I. of Sarrebruck-Commercy,German aristocrat,,Germany,aristocrat,1260,1342.0,,82.0,1300,134.0,True
Q1397516,Wichmann the Elder,Duke of Saxon,Male,,aristocrat,900,944.0,,44.0,900,94.0,False
Q1397565,Johanan bar Nappaha,3rd-century rabbi,Male,,rabbi,180,279.0,,99.0,200,27.0,False
Q1397632,"Herman VIII, Margrave of Baden-Pforzheim",German noble,Male,,ruler,1201,1300.0,,99.0,1300,130.0,False
Q1397902,Guido I da Polenta,Lord of Ravenna,Male,,condottiero,1250,1310.0,,60.0,1300,131.0,False
Q1398338,Jean de Vienne,French admiral and general,Male,France,knight,1341,1396.0,,55.0,1300,139.0,False
Q1398378,"Henry Percy, 1st Earl of Northumberland",English noble,Male,Kingdom of England,military personnel,1341,1408.0,,67.0,1400,140.0,True
Q1398384,Gruffydd ap Llywelyn Fawr,Son of Llywelyn the Great,Male,,aristocrat,1200,1244.0,accident,44.0,1200,124.0,False
Q1398448,"Philip, Count of Longueville",Navarrese infante,Male,France,military personnel,1336,1363.0,,27.0,1300,136.0,False
Q1398489,"Tello de Castilla, Lord of Aguilar de Campoo",Castilian noble,Male,Crown of Castile,military personnel,1337,1370.0,natural causes,33.0,1300,137.0,True
Q1398560,Taccola,Italian artist and engineer,Male,,artist,1382,1453.0,,71.0,1400,145.0,False
Q1398648,Geoffroi de Charney,French Knight Templar,Male,France,knight of the order of the temple,1251,1314.0,,63.0,1300,131.0,False
Q1398662,"John de Mowbray, 4th Duke of Norfolk",English nobleman (1444-1476),Male,Kingdom of England,politician,1444,1476.0,,32.0,1400,147.0,False
Q1398943,Gottfried von Weißeneck,roman-catholic bishop,Male,,religious figure,1300,1362.0,,62.0,1300,136.0,True
Q1399234,"Rudolf V, Margrave of Baden-Pforzheim",Margrave of baden-Pforzheim (1348-1361),Male,,,1301,1361.0,,60.0,1300,136.0,False
Q1399912,"Rudolf Hesso, Margrave of Baden-Baden",Co-ruler of Baden-Baden,Male,,,1290,1335.0,,45.0,1300,133.0,False
Q1400153,Riccardo Orsini,"Pfalzgraf von Kefalonia und Zakynthos, Graf von Gravina",Male,,aristocrat,1230,1303.0,,73.0,1300,130.0,False
Q1401220,Giorgio Sisgoreo,Latinist poet from Venetian Dalmatia,Male,Croatia,artist,1445,1509.0,,64.0,1500,150.0,False
Q1401433,Heinrich Raspe III.,German aristocrat,Male,Germany,aristocrat,1155,1180.0,,25.0,1100,118.0,False
Q1401489,Nicholas the Pilgrim,bizantine saint,Male,Byzantine Empire,,1075,1094.0,,19.0,1000,109.0,True
Q1401877,Ugo d'Este,Italian noble,Male,,,1405,1425.0,capital punishment,20.0,1400,142.0,True
Q1402705,Robert I of Loritello,Norman noble,Male,,military personnel,1050,1107.0,,57.0,1100,110.0,True
Q1402756,Antonio Caetani,Italian cardinal,Male,Republic of Venice,religious figure,1360,1412.0,,52.0,1400,141.0,False
Q1403227,Johannes Lindemann,German politician (1475-1519),Male,Germany,politician,1475,1519.0,,44.0,1500,151.0,False
Q1403615,Otto I.,Graf von Rietberg,Male,,,1250,1347.0,,97.0,1300,134.0,False
Q1405777,Francesco II Acciaioli,last Duchy of Athens,Male,,,1430,1460.0,,30.0,1400,146.0,False
Q1405862,Sybilla of Conversano,Duchess of Normandy,Female,,aristocrat,1085,1103.0,,18.0,1100,110.0,False
Q1405919,Philip of Cognac,12th-century illegitimate son of King Richard I of England,Male,Kingdom of England,politician,1180,1200.0,,20.0,1200,120.0,False
Q1405987,Romanus of Condat,Monk and hermit,Male,,cleric,390,464.0,,74.0,400,46.0,False
Q1406613,Jacques de Via,French Cardinal,Male,France,prelate,1300,1317.0,,17.0,1300,131.0,False
Q1406700,Sweyn Godwinson,Anglo-Saxon Earl,Male,Kingdom of England,aristocrat,1020,1052.0,,32.0,1000,105.0,False
Q1406709,Franz von Prag,Czech medieval chronicler,Male,Czech Republic,artist,1290,1362.0,,72.0,1300,136.0,False
Q1406791,Giovanni Arcimboldi,Italian cardinal,Male,,religious figure,1426,1488.0,,62.0,1400,148.0,True
Q1406889,Hernando de los Llanos,Spanish painter (1480-1510),Male,Spain,artist,1480,1510.0,,30.0,1500,151.0,False
Q1406896,Hernando del Pulgar,Spanish historian,Male,Spain,researcher,1436,1492.0,,56.0,1400,149.0,False
Q1408058,Friedrich von Öttingen,Bischof von Passau,Male,,,1459,1490.0,,31.0,1400,149.0,False
Q1408503,Ulrich I. von Colditz,roman-catholic bishop,Male,Germany,religious figure,1300,1315.0,,15.0,1300,131.0,False
Q1408612,Heinrich von Hückeswagen,Regent und Graf von Hückeswagen,Male,Germany,,1150,1205.0,,55.0,1200,120.0,False
Q1409211,Heinrich Notthafft von Wernberg,"Bürgermeister in Regensburg, Vicedom in Niederbayern, Tresorier in Hennegau, Holland und Zeeland",Male,Germany,,1370,1440.0,,70.0,1400,144.0,False
Q1409601,Niccolo Rondinelli,Italian painter (1450-1510),Male,,artist,1450,1510.0,,60.0,1500,151.0,False
Q1409839,Johannes III. von Asel,Bischof von Verden,Male,,,1380,1472.0,,92.0,1400,147.0,True
Q1410950,Pedro Bordo de San Superano,Prince of Achaea,Male,France,military personnel,1340,1402.0,,62.0,1400,140.0,False
Q1411485,Nikolaus von Bismarck,politician (1307-1377),Male,,politician,1307,1377.0,,70.0,1300,137.0,False
Q1411923,Johann Hilten,deutscher Franziskanermönch,Male,Germany,,1425,1507.0,,82.0,1500,150.0,False
Q1412506,Conrad III,German bishop,Male,Germany,religious figure,1300,1322.0,,22.0,1300,132.0,True
Q1412613,"Hugh de Vere, 4th Earl of Oxford",Earl of Oxford,Male,,,1210,1263.0,,53.0,1200,126.0,False
Q1413063,Heinrich von Köln,"Prediger, Dominikanerprior",Male,,,1200,1229.0,,29.0,1200,122.0,False
Q1413806,Katharina von Hoya,abadesa alemana (1412–1474),Female,Germany,religious figure,1412,1474.0,,62.0,1400,147.0,False
Q1413816,Filippo Beroaldo der Jüngere,Italian writer and poet,Male,,artist,1472,1518.0,,46.0,1500,151.0,False
Q1413835,Filippo Calandrini,Catholic cardinal,Male,,religious figure,1403,1476.0,,73.0,1400,147.0,False
Q1413883,Judith of Hungary,Hungarian princess,Female,,politician,986,1026.0,,40.0,1000,102.0,False
Q1413891,"William, Count of Blois",French Count,Male,,,775,834.0,,59.0,800,83.0,False
Q1414008,Hartwig I,pfalzgreve,Male,,,950,985.0,,35.0,900,98.0,False
Q1414249,Nicholas of Verdun,"French artist, goldsmith and enamelist (1130-1210)",Male,France,artist,1130,1205.0,,75.0,1200,120.0,False
Q1414982,Liu Jing,son of the Emperor Guangwu of Han,,,politician,37,67.0,,30.0,0,6.0,False
Q1415548,William I of Pernstein,Moravian nobleman,Male,,,1360,1425.0,,65.0,1400,142.0,False
Q1416903,Heinrich Birnbaum,German monk,Male,,religious figure,1403,1473.0,,70.0,1400,147.0,False
Q1417016,Heinrich I. von Heisterbach,German abbot (1180-1242),Male,Germany,religious figure,1180,1242.0,,62.0,1200,124.0,True
